PLZ,quantity,name,color,price,total
07774,4,Deleniti,green,98.27,393.1
07774,2,Deleniti,green,98.27,196.55
07774,4,Deleniti,green,98.27,393.1
07774,3,Expedita,pink,922.14,2766.42
07774,4,Deleniti,green,98.27,393.1
07774,4,Explicabo,black,451.89,1807.56
33165,3,Explicabo,pink,813.4,2440.21
33165,3,Explicabo,pink,813.4,2440.21
33165,3,Expedita,green,563.53,1690.59
33165,3,Explicabo,pink,813.4,2440.21
33165,3,Expedita,green,563.53,1690.59
33165,2,Fuga,black,34.56,69.12
10553,3,Fuga,green,38.02,114.05
10553,3,Fuga,green,38.02,114.05
10553,3,Expedita,blue,594.27,1782.8
24376,2,Deleniti,black,89.34,178.68
24376,2,Deleniti,black,89.34,178.68
24376,1,Deleniti,red,107.21,107.21
24376,2,Deleniti,black,89.34,178.68
24376,1,Deleniti,red,107.21,107.21
24376,4,Explicabo,black,451.89,1807.56
17495,3,Expedita,pink,922.14,2766.42
17495,3,Expedita,pink,922.14,2766.42
17495,2,Deleniti,green,98.27,196.55
56133,1,Expedita,black,512.3,512.3
56133,1,Expedita,black,512.3,512.3
56133,2,Explicabo,pink,813.4,1626.8
32694,3,Fuga,red,41.47,124.42
34326,4,Deleniti,black,89.34,357.36
34326,4,Deleniti,black,89.34,357.36
34326,1,Expedita,blue,594.27,594.27
34326,4,Deleniti,black,89.34,357.36
34326,1,Expedita,blue,594.27,594.27
34326,4,Fuga,green,38.02,152.06
34326,4,Deleniti,black,89.34,357.36
34326,1,Expedita,blue,594.27,594.27
34326,4,Fuga,green,38.02,152.06
34326,4,Deleniti,pink,160.81,643.25
34326,4,Deleniti,black,89.34,357.36
34326,1,Expedita,blue,594.27,594.27
34326,4,Fuga,green,38.02,152.06
34326,4,Deleniti,pink,160.81,643.25
34326,2,Deleniti,black,89.34,178.68
82299,1,Explicabo,pink,813.4,813.4
82299,1,Explicabo,pink,813.4,813.4
82299,4,Expedita,pink,922.14,3688.56
82299,1,Explicabo,pink,813.4,813.4
82299,4,Expedita,pink,922.14,3688.56
82299,4,Explicabo,green,497.08,1988.32
13595,3,Expedita,blue,594.27,1782.8
13595,3,Expedita,blue,594.27,1782.8
13595,4,Expedita,black,512.3,2049.2
13595,3,Expedita,blue,594.27,1782.8
13595,4,Expedita,black,512.3,2049.2
13595,3,Deleniti,pink,160.81,482.44
13595,3,Expedita,blue,594.27,1782.8
13595,4,Expedita,black,512.3,2049.2
13595,3,Deleniti,pink,160.81,482.44
13595,1,Fuga,green,38.02,38.02
13595,3,Expedita,blue,594.27,1782.8
13595,4,Expedita,black,512.3,2049.2
13595,3,Deleniti,pink,160.81,482.44
13595,1,Fuga,green,38.02,38.02
13595,2,Deleniti,green,98.27,196.55
12159,4,Explicabo,red,542.27,2169.07
12159,4,Explicabo,red,542.27,2169.07
12159,2,Expedita,pink,922.14,1844.28
97491,3,Fuga,black,34.56,103.68
97491,3,Fuga,black,34.56,103.68
97491,2,Fuga,green,38.02,76.03
97491,3,Fuga,black,34.56,103.68
97491,2,Fuga,green,38.02,76.03
97491,1,Fuga,blue,40.09,40.09
97491,3,Fuga,black,34.56,103.68
97491,2,Fuga,green,38.02,76.03
97491,1,Fuga,blue,40.09,40.09
97491,3,Explicabo,pink,813.4,2440.21
18465,2,Explicabo,blue,524.19,1048.38
18465,2,Explicabo,blue,524.19,1048.38
18465,4,Expedita,green,563.53,2254.12
18465,2,Explicabo,blue,524.19,1048.38
18465,4,Expedita,green,563.53,2254.12
18465,4,Expedita,red,614.76,2459.04
45665,1,Explicabo,red,542.27,542.27
65520,2,Explicabo,pink,813.4,1626.8
24996,1,Expedita,green,563.53,563.53
24996,1,Expedita,green,563.53,563.53
24996,2,Explicabo,black,451.89,903.78
53115,4,Expedita,pink,922.14,3688.56
53115,4,Expedita,pink,922.14,3688.56
53115,2,Fuga,black,34.56,69.12
48612,2,Expedita,blue,594.27,1188.54
48612,2,Expedita,blue,594.27,1188.54
48612,2,Expedita,green,563.53,1127.06
48612,2,Expedita,blue,594.27,1188.54
48612,2,Expedita,green,563.53,1127.06
48612,4,Deleniti,black,89.34,357.36
22081,2,Deleniti,blue,103.63,207.27
98596,4,Fuga,black,34.56,138.24
98596,4,Fuga,black,34.56,138.24
98596,4,Fuga,pink,62.21,248.83
98596,4,Fuga,black,34.56,138.24
98596,4,Fuga,pink,62.21,248.83
98596,4,Expedita,black,512.3,2049.2
22085,2,Expedita,red,614.76,1229.52
46487,2,Deleniti,blue,103.63,207.27
46487,2,Deleniti,blue,103.63,207.27
46487,2,Fuga,pink,62.21,124.42
13581,1,Deleniti,red,107.21,107.21
13581,1,Deleniti,red,107.21,107.21
13581,3,Fuga,pink,62.21,186.62
13581,1,Deleniti,red,107.21,107.21
13581,3,Fuga,pink,62.21,186.62
13581,1,Explicabo,green,497.08,497.08
13581,1,Deleniti,red,107.21,107.21
13581,3,Fuga,pink,62.21,186.62
13581,1,Explicabo,green,497.08,497.08
13581,4,Expedita,green,563.53,2254.12
13581,1,Deleniti,red,107.21,107.21
13581,3,Fuga,pink,62.21,186.62
13581,1,Explicabo,green,497.08,497.08
13581,4,Expedita,green,563.53,2254.12
13581,1,Deleniti,black,89.34,89.34
28325,1,Expedita,black,512.3,512.3
28325,1,Expedita,black,512.3,512.3
28325,1,Fuga,black,34.56,34.56
28325,1,Expedita,black,512.3,512.3
28325,1,Fuga,black,34.56,34.56
28325,4,Explicabo,pink,813.4,3253.61
28325,1,Expedita,black,512.3,512.3
28325,1,Fuga,black,34.56,34.56
28325,4,Explicabo,pink,813.4,3253.61
28325,3,Explicabo,black,451.89,1355.67
28325,1,Expedita,black,512.3,512.3
28325,1,Fuga,black,34.56,34.56
28325,4,Explicabo,pink,813.4,3253.61
28325,3,Explicabo,black,451.89,1355.67
28325,3,Explicabo,pink,813.4,2440.21
22419,2,Deleniti,pink,160.81,321.62
22419,2,Deleniti,pink,160.81,321.62
22419,4,Expedita,black,512.3,2049.2
22419,2,Deleniti,pink,160.81,321.62
22419,4,Expedita,black,512.3,2049.2
22419,3,Explicabo,red,542.27,1626.8
22419,2,Deleniti,pink,160.81,321.62
22419,4,Expedita,black,512.3,2049.2
22419,3,Explicabo,red,542.27,1626.8
22419,3,Fuga,pink,62.21,186.62
22419,2,Deleniti,pink,160.81,321.62
22419,4,Expedita,black,512.3,2049.2
22419,3,Explicabo,red,542.27,1626.8
22419,3,Fuga,pink,62.21,186.62
22419,3,Explicabo,pink,813.4,2440.21
50997,1,Fuga,red,41.47,41.47
50997,1,Fuga,red,41.47,41.47
50997,1,Expedita,pink,922.14,922.14
50997,1,Fuga,red,41.47,41.47
50997,1,Expedita,pink,922.14,922.14
50997,3,Expedita,blue,594.27,1782.8
50997,1,Fuga,red,41.47,41.47
50997,1,Expedita,pink,922.14,922.14
50997,3,Expedita,blue,594.27,1782.8
50997,4,Fuga,pink,62.21,248.83
50997,1,Fuga,red,41.47,41.47
50997,1,Expedita,pink,922.14,922.14
50997,3,Expedita,blue,594.27,1782.8
50997,4,Fuga,pink,62.21,248.83
50997,2,Deleniti,red,107.21,214.42
67745,4,Expedita,blue,594.27,2377.07
67745,4,Expedita,blue,594.27,2377.07
67745,3,Fuga,red,41.47,124.42
67745,4,Expedita,blue,594.27,2377.07
67745,3,Fuga,red,41.47,124.42
67745,3,Fuga,pink,62.21,186.62
69257,2,Explicabo,red,542.27,1084.54
65520,4,Deleniti,green,98.27,393.1
65520,4,Deleniti,green,98.27,393.1
65520,1,Expedita,blue,594.27,594.27
41061,2,Expedita,blue,594.27,1188.54
41061,2,Expedita,blue,594.27,1188.54
41061,4,Explicabo,blue,524.19,2096.77
41061,2,Expedita,blue,594.27,1188.54
41061,4,Explicabo,blue,524.19,2096.77
41061,1,Explicabo,black,451.89,451.89
41061,2,Expedita,blue,594.27,1188.54
41061,4,Explicabo,blue,524.19,2096.77
41061,1,Explicabo,black,451.89,451.89
41061,2,Deleniti,black,89.34,178.68
59609,1,Explicabo,blue,524.19,524.19
59609,1,Explicabo,blue,524.19,524.19
59609,2,Fuga,green,38.02,76.03
59609,1,Explicabo,blue,524.19,524.19
59609,2,Fuga,green,38.02,76.03
59609,3,Explicabo,black,451.89,1355.67
14929,2,Fuga,black,34.56,69.12
14929,2,Fuga,black,34.56,69.12
14929,4,Explicabo,red,542.27,2169.07
14929,2,Fuga,black,34.56,69.12
14929,4,Explicabo,red,542.27,2169.07
14929,1,Deleniti,green,98.27,98.27
14929,2,Fuga,black,34.56,69.12
14929,4,Explicabo,red,542.27,2169.07
14929,1,Deleniti,green,98.27,98.27
14929,1,Deleniti,blue,103.63,103.63
41747,3,Deleniti,red,107.21,321.62
41747,3,Deleniti,red,107.21,321.62
41747,4,Explicabo,green,497.08,1988.32
41747,3,Deleniti,red,107.21,321.62
41747,4,Explicabo,green,497.08,1988.32
41747,1,Explicabo,blue,524.19,524.19
32832,2,Explicabo,green,497.08,994.16
32832,2,Explicabo,green,497.08,994.16
32832,2,Deleniti,pink,160.81,321.62
32832,2,Explicabo,green,497.08,994.16
32832,2,Deleniti,pink,160.81,321.62
32832,2,Fuga,green,38.02,76.03
99826,4,Deleniti,red,107.21,428.83
99826,4,Deleniti,red,107.21,428.83
99826,3,Explicabo,pink,813.4,2440.21
99826,4,Deleniti,red,107.21,428.83
99826,3,Explicabo,pink,813.4,2440.21
99826,2,Explicabo,black,451.89,903.78
07751,3,Fuga,black,34.56,103.68
07751,3,Fuga,black,34.56,103.68
07751,1,Fuga,red,41.47,41.47
07751,3,Fuga,black,34.56,103.68
07751,1,Fuga,red,41.47,41.47
07751,4,Fuga,blue,40.09,160.36
12489,4,Expedita,red,614.76,2459.04
12489,4,Expedita,red,614.76,2459.04
12489,3,Fuga,black,34.56,103.68
12489,4,Expedita,red,614.76,2459.04
12489,3,Fuga,black,34.56,103.68
12489,1,Expedita,pink,922.14,922.14
12685,4,Fuga,pink,62.21,248.83
12685,4,Fuga,pink,62.21,248.83
12685,3,Fuga,green,38.02,114.05
12685,4,Fuga,pink,62.21,248.83
12685,3,Fuga,green,38.02,114.05
12685,1,Expedita,blue,594.27,594.27
12685,4,Fuga,pink,62.21,248.83
12685,3,Fuga,green,38.02,114.05
12685,1,Expedita,blue,594.27,594.27
12685,3,Deleniti,blue,103.63,310.9
63543,4,Explicabo,black,451.89,1807.56
63543,4,Explicabo,black,451.89,1807.56
63543,4,Fuga,green,38.02,152.06
03238,4,Deleniti,pink,160.81,643.25
03046,4,Deleniti,blue,103.63,414.54
03046,4,Deleniti,blue,103.63,414.54
03046,2,Fuga,green,38.02,76.03
03046,4,Deleniti,blue,103.63,414.54
03046,2,Fuga,green,38.02,76.03
03046,3,Expedita,green,563.53,1690.59
12489,2,Expedita,pink,922.14,1844.28
12489,2,Expedita,pink,922.14,1844.28
12489,2,Explicabo,black,451.89,903.78
12489,2,Expedita,pink,922.14,1844.28
12489,2,Explicabo,black,451.89,903.78
12489,2,Explicabo,red,542.27,1084.54
45307,1,Fuga,red,41.47,41.47
45307,1,Fuga,red,41.47,41.47
45307,3,Expedita,green,563.53,1690.59
45307,1,Fuga,red,41.47,41.47
45307,3,Expedita,green,563.53,1690.59
45307,3,Explicabo,pink,813.4,2440.21
53115,3,Deleniti,blue,103.63,310.9
53115,3,Deleniti,blue,103.63,310.9
53115,3,Expedita,pink,922.14,2766.42
53115,3,Deleniti,blue,103.63,310.9
53115,3,Expedita,pink,922.14,2766.42
53115,1,Explicabo,pink,813.4,813.4
22087,3,Expedita,black,512.3,1536.9
22087,3,Expedita,black,512.3,1536.9
22087,4,Fuga,red,41.47,165.89
49504,2,Expedita,pink,922.14,1844.28
49504,2,Expedita,pink,922.14,1844.28
49504,4,Deleniti,green,98.27,393.1
29597,1,Deleniti,pink,160.81,160.81
29597,1,Deleniti,pink,160.81,160.81
29597,3,Deleniti,green,98.27,294.82
28205,2,Explicabo,red,542.27,1084.54
28205,2,Explicabo,red,542.27,1084.54
28205,4,Expedita,blue,594.27,2377.07
44797,3,Explicabo,green,497.08,1491.24
44797,3,Explicabo,green,497.08,1491.24
44797,3,Explicabo,blue,524.19,1572.58
44797,3,Explicabo,green,497.08,1491.24
44797,3,Explicabo,blue,524.19,1572.58
44797,2,Deleniti,pink,160.81,321.62
44797,3,Explicabo,green,497.08,1491.24
44797,3,Explicabo,blue,524.19,1572.58
44797,2,Deleniti,pink,160.81,321.62
44797,3,Expedita,black,512.3,1536.9
22045,2,Deleniti,red,107.21,214.42
22045,2,Deleniti,red,107.21,214.42
22045,2,Expedita,pink,922.14,1844.28
22045,2,Deleniti,red,107.21,214.42
22045,2,Expedita,pink,922.14,1844.28
22045,2,Deleniti,blue,103.63,207.27
22045,2,Deleniti,red,107.21,214.42
22045,2,Expedita,pink,922.14,1844.28
22045,2,Deleniti,blue,103.63,207.27
22045,3,Explicabo,red,542.27,1626.8
22045,2,Deleniti,red,107.21,214.42
22045,2,Expedita,pink,922.14,1844.28
22045,2,Deleniti,blue,103.63,207.27
22045,3,Explicabo,red,542.27,1626.8
22045,2,Deleniti,blue,103.63,207.27
15913,2,Deleniti,red,107.21,214.42
15913,2,Deleniti,red,107.21,214.42
15913,2,Fuga,green,38.02,76.03
15913,2,Deleniti,red,107.21,214.42
15913,2,Fuga,green,38.02,76.03
15913,3,Fuga,blue,40.09,120.27
14199,3,Expedita,green,563.53,1690.59
14199,3,Expedita,green,563.53,1690.59
14199,3,Explicabo,pink,813.4,2440.21
14199,3,Expedita,green,563.53,1690.59
14199,3,Explicabo,pink,813.4,2440.21
14199,1,Deleniti,green,98.27,98.27
14199,3,Expedita,green,563.53,1690.59
14199,3,Explicabo,pink,813.4,2440.21
14199,1,Deleniti,green,98.27,98.27
14199,4,Expedita,green,563.53,2254.12
14199,3,Expedita,green,563.53,1690.59
14199,3,Explicabo,pink,813.4,2440.21
14199,1,Deleniti,green,98.27,98.27
14199,4,Expedita,green,563.53,2254.12
14199,1,Expedita,red,614.76,614.76
55776,2,Expedita,red,614.76,1229.52
55776,2,Expedita,red,614.76,1229.52
55776,3,Expedita,black,512.3,1536.9
55776,2,Expedita,red,614.76,1229.52
55776,3,Expedita,black,512.3,1536.9
55776,2,Fuga,blue,40.09,80.18
55776,2,Expedita,red,614.76,1229.52
55776,3,Expedita,black,512.3,1536.9
55776,2,Fuga,blue,40.09,80.18
55776,2,Expedita,green,563.53,1127.06
55776,2,Expedita,red,614.76,1229.52
55776,3,Expedita,black,512.3,1536.9
55776,2,Fuga,blue,40.09,80.18
55776,2,Expedita,green,563.53,1127.06
55776,1,Explicabo,pink,813.4,813.4
33617,3,Deleniti,red,107.21,321.62
33617,3,Deleniti,red,107.21,321.62
33617,1,Deleniti,pink,160.81,160.81
33617,3,Deleniti,red,107.21,321.62
33617,1,Deleniti,pink,160.81,160.81
33617,3,Fuga,blue,40.09,120.27
33617,3,Deleniti,red,107.21,321.62
33617,1,Deleniti,pink,160.81,160.81
33617,3,Fuga,blue,40.09,120.27
33617,1,Expedita,red,614.76,614.76
57629,2,Deleniti,pink,160.81,321.62
57629,2,Deleniti,pink,160.81,321.62
57629,4,Fuga,blue,40.09,160.36
57629,2,Deleniti,pink,160.81,321.62
57629,4,Fuga,blue,40.09,160.36
57629,3,Deleniti,green,98.27,294.82
66793,4,Explicabo,pink,813.4,3253.61
66793,4,Explicabo,pink,813.4,3253.61
66793,3,Deleniti,pink,160.81,482.44
66793,4,Explicabo,pink,813.4,3253.61
66793,3,Deleniti,pink,160.81,482.44
66793,3,Explicabo,black,451.89,1355.67
53474,3,Expedita,green,563.53,1690.59
53474,3,Expedita,green,563.53,1690.59
53474,1,Expedita,pink,922.14,922.14
53474,3,Expedita,green,563.53,1690.59
53474,1,Expedita,pink,922.14,922.14
53474,1,Explicabo,green,497.08,497.08
07629,3,Deleniti,green,98.27,294.82
07629,3,Deleniti,green,98.27,294.82
07629,3,Deleniti,pink,160.81,482.44
07629,3,Deleniti,green,98.27,294.82
07629,3,Deleniti,pink,160.81,482.44
07629,2,Explicabo,pink,813.4,1626.8
07629,3,Deleniti,green,98.27,294.82
07629,3,Deleniti,pink,160.81,482.44
07629,2,Explicabo,pink,813.4,1626.8
07629,4,Explicabo,blue,524.19,2096.77
14550,4,Expedita,black,512.3,2049.2
14550,4,Expedita,black,512.3,2049.2
14550,3,Expedita,black,512.3,1536.9
14550,4,Expedita,black,512.3,2049.2
14550,3,Expedita,black,512.3,1536.9
14550,2,Explicabo,green,497.08,994.16
14550,4,Expedita,black,512.3,2049.2
14550,3,Expedita,black,512.3,1536.9
14550,2,Explicabo,green,497.08,994.16
14550,1,Expedita,red,614.76,614.76
14550,4,Expedita,black,512.3,2049.2
14550,3,Expedita,black,512.3,1536.9
14550,2,Explicabo,green,497.08,994.16
14550,1,Expedita,red,614.76,614.76
14550,2,Explicabo,blue,524.19,1048.38
03052,4,Explicabo,black,451.89,1807.56
03052,4,Explicabo,black,451.89,1807.56
03052,2,Expedita,blue,594.27,1188.54
03052,4,Explicabo,black,451.89,1807.56
03052,2,Expedita,blue,594.27,1188.54
03052,1,Expedita,black,512.3,512.3
03052,4,Explicabo,black,451.89,1807.56
03052,2,Expedita,blue,594.27,1188.54
03052,1,Expedita,black,512.3,512.3
03052,1,Fuga,pink,62.21,62.21
01945,4,Fuga,black,34.56,138.24
01945,4,Fuga,black,34.56,138.24
01945,2,Expedita,pink,922.14,1844.28
01945,4,Fuga,black,34.56,138.24
01945,2,Expedita,pink,922.14,1844.28
01945,3,Deleniti,green,98.27,294.82
50827,3,Fuga,blue,40.09,120.27
50827,3,Fuga,blue,40.09,120.27
50827,3,Deleniti,green,98.27,294.82
50827,3,Fuga,blue,40.09,120.27
50827,3,Deleniti,green,98.27,294.82
50827,1,Fuga,pink,62.21,62.21
50827,3,Fuga,blue,40.09,120.27
50827,3,Deleniti,green,98.27,294.82
50827,1,Fuga,pink,62.21,62.21
50827,3,Explicabo,blue,524.19,1572.58
10717,3,Explicabo,pink,813.4,2440.21
24866,4,Explicabo,pink,813.4,3253.61
24866,4,Explicabo,pink,813.4,3253.61
24866,1,Explicabo,pink,813.4,813.4
24866,4,Explicabo,pink,813.4,3253.61
24866,1,Explicabo,pink,813.4,813.4
24866,1,Expedita,black,512.3,512.3
24866,4,Explicabo,pink,813.4,3253.61
24866,1,Explicabo,pink,813.4,813.4
24866,1,Expedita,black,512.3,512.3
24866,1,Explicabo,green,497.08,497.08
24866,4,Explicabo,pink,813.4,3253.61
24866,1,Explicabo,pink,813.4,813.4
24866,1,Expedita,black,512.3,512.3
24866,1,Explicabo,green,497.08,497.08
24866,4,Expedita,red,614.76,2459.04
12355,4,Expedita,red,614.76,2459.04
12355,4,Expedita,red,614.76,2459.04
12355,3,Expedita,blue,594.27,1782.8
12355,4,Expedita,red,614.76,2459.04
12355,3,Expedita,blue,594.27,1782.8
12355,3,Fuga,black,34.56,103.68
12355,4,Expedita,red,614.76,2459.04
12355,3,Expedita,blue,594.27,1782.8
12355,3,Fuga,black,34.56,103.68
12355,1,Fuga,pink,62.21,62.21
16247,1,Expedita,blue,594.27,594.27
16247,1,Expedita,blue,594.27,594.27
16247,2,Explicabo,green,497.08,994.16
16247,1,Expedita,blue,594.27,594.27
16247,2,Explicabo,green,497.08,994.16
16247,3,Fuga,red,41.47,124.42
74360,4,Explicabo,black,451.89,1807.56
61352,1,Fuga,green,38.02,38.02
61352,1,Fuga,green,38.02,38.02
61352,2,Deleniti,blue,103.63,207.27
61352,1,Fuga,green,38.02,38.02
61352,2,Deleniti,blue,103.63,207.27
61352,3,Expedita,pink,922.14,2766.42
61352,1,Fuga,green,38.02,38.02
61352,2,Deleniti,blue,103.63,207.27
61352,3,Expedita,pink,922.14,2766.42
61352,1,Expedita,green,563.53,563.53
61352,1,Fuga,green,38.02,38.02
61352,2,Deleniti,blue,103.63,207.27
61352,3,Expedita,pink,922.14,2766.42
61352,1,Expedita,green,563.53,563.53
61352,4,Fuga,black,34.56,138.24
14542,3,Deleniti,blue,103.63,310.9
53909,4,Deleniti,blue,103.63,414.54
10435,3,Deleniti,green,98.27,294.82
10435,3,Deleniti,green,98.27,294.82
10435,2,Expedita,black,512.3,1024.6
10435,3,Deleniti,green,98.27,294.82
10435,2,Expedita,black,512.3,1024.6
10435,2,Expedita,black,512.3,1024.6
50677,2,Expedita,red,614.76,1229.52
78355,1,Fuga,red,41.47,41.47
78355,1,Fuga,red,41.47,41.47
78355,1,Explicabo,green,497.08,497.08
78355,1,Fuga,red,41.47,41.47
78355,1,Explicabo,green,497.08,497.08
78355,4,Deleniti,green,98.27,393.1
78355,1,Fuga,red,41.47,41.47
78355,1,Explicabo,green,497.08,497.08
78355,4,Deleniti,green,98.27,393.1
78355,2,Expedita,green,563.53,1127.06
98529,3,Expedita,green,563.53,1690.59
25794,4,Expedita,red,614.76,2459.04
25794,4,Expedita,red,614.76,2459.04
25794,3,Fuga,blue,40.09,120.27
25794,4,Expedita,red,614.76,2459.04
25794,3,Fuga,blue,40.09,120.27
25794,3,Fuga,red,41.47,124.42
25794,4,Expedita,red,614.76,2459.04
25794,3,Fuga,blue,40.09,120.27
25794,3,Fuga,red,41.47,124.42
25794,1,Fuga,green,38.02,38.02
18556,2,Explicabo,green,497.08,994.16
18556,2,Explicabo,green,497.08,994.16
18556,4,Deleniti,green,98.27,393.1
18556,2,Explicabo,green,497.08,994.16
18556,4,Deleniti,green,98.27,393.1
18556,1,Fuga,black,34.56,34.56
18556,2,Explicabo,green,497.08,994.16
18556,4,Deleniti,green,98.27,393.1
18556,1,Fuga,black,34.56,34.56
18556,3,Explicabo,black,451.89,1355.67
51061,3,Fuga,pink,62.21,186.62
51061,3,Fuga,pink,62.21,186.62
51061,3,Fuga,black,34.56,103.68
51061,3,Fuga,pink,62.21,186.62
51061,3,Fuga,black,34.56,103.68
51061,1,Fuga,black,34.56,34.56
51061,3,Fuga,pink,62.21,186.62
51061,3,Fuga,black,34.56,103.68
51061,1,Fuga,black,34.56,34.56
51061,3,Explicabo,green,497.08,1491.24
51061,3,Fuga,pink,62.21,186.62
51061,3,Fuga,black,34.56,103.68
51061,1,Fuga,black,34.56,34.56
51061,3,Explicabo,green,497.08,1491.24
51061,4,Fuga,red,41.47,165.89
76751,3,Expedita,red,614.76,1844.28
76751,3,Expedita,red,614.76,1844.28
76751,4,Explicabo,green,497.08,1988.32
76751,3,Expedita,red,614.76,1844.28
76751,4,Explicabo,green,497.08,1988.32
76751,4,Deleniti,red,107.21,428.83
76751,3,Expedita,red,614.76,1844.28
76751,4,Explicabo,green,497.08,1988.32
76751,4,Deleniti,red,107.21,428.83
76751,1,Deleniti,blue,103.63,103.63
76751,3,Expedita,red,614.76,1844.28
76751,4,Explicabo,green,497.08,1988.32
76751,4,Deleniti,red,107.21,428.83
76751,1,Deleniti,blue,103.63,103.63
76751,3,Expedita,blue,594.27,1782.8
15864,3,Explicabo,blue,524.19,1572.58
15864,3,Explicabo,blue,524.19,1572.58
15864,4,Explicabo,blue,524.19,2096.77
16341,3,Deleniti,blue,103.63,310.9
16341,3,Deleniti,blue,103.63,310.9
16341,4,Expedita,green,563.53,2254.12
53844,2,Fuga,blue,40.09,80.18
53844,2,Fuga,blue,40.09,80.18
53844,3,Deleniti,green,98.27,294.82
25348,4,Deleniti,pink,160.81,643.25
25348,4,Deleniti,pink,160.81,643.25
25348,3,Deleniti,blue,103.63,310.9
25348,4,Deleniti,pink,160.81,643.25
25348,3,Deleniti,blue,103.63,310.9
25348,2,Fuga,pink,62.21,124.42
25348,4,Deleniti,pink,160.81,643.25
25348,3,Deleniti,blue,103.63,310.9
25348,2,Fuga,pink,62.21,124.42
25348,2,Expedita,blue,594.27,1188.54
99095,3,Fuga,green,38.02,114.05
99095,3,Fuga,green,38.02,114.05
99095,1,Fuga,black,34.56,34.56
99095,3,Fuga,green,38.02,114.05
99095,1,Fuga,black,34.56,34.56
99095,4,Fuga,blue,40.09,160.36
99095,3,Fuga,green,38.02,114.05
99095,1,Fuga,black,34.56,34.56
99095,4,Fuga,blue,40.09,160.36
99095,1,Fuga,green,38.02,38.02
99095,3,Fuga,green,38.02,114.05
99095,1,Fuga,black,34.56,34.56
99095,4,Fuga,blue,40.09,160.36
99095,1,Fuga,green,38.02,38.02
99095,4,Deleniti,red,107.21,428.83
67366,4,Deleniti,black,89.34,357.36
67366,4,Deleniti,black,89.34,357.36
67366,3,Explicabo,red,542.27,1626.8
67366,4,Deleniti,black,89.34,357.36
67366,3,Explicabo,red,542.27,1626.8
67366,1,Deleniti,green,98.27,98.27
67366,4,Deleniti,black,89.34,357.36
67366,3,Explicabo,red,542.27,1626.8
67366,1,Deleniti,green,98.27,98.27
67366,4,Expedita,black,512.3,2049.2
12527,2,Expedita,blue,594.27,1188.54
12527,2,Expedita,blue,594.27,1188.54
12527,3,Expedita,black,512.3,1536.9
33824,1,Deleniti,blue,103.63,103.63
33824,1,Deleniti,blue,103.63,103.63
33824,2,Deleniti,red,107.21,214.42
33824,1,Deleniti,blue,103.63,103.63
33824,2,Deleniti,red,107.21,214.42
33824,1,Fuga,black,34.56,34.56
15890,2,Expedita,pink,922.14,1844.28
15890,2,Expedita,pink,922.14,1844.28
15890,4,Expedita,red,614.76,2459.04
15890,2,Expedita,pink,922.14,1844.28
15890,4,Expedita,red,614.76,2459.04
15890,1,Explicabo,red,542.27,542.27
15890,2,Expedita,pink,922.14,1844.28
15890,4,Expedita,red,614.76,2459.04
15890,1,Explicabo,red,542.27,542.27
15890,4,Expedita,green,563.53,2254.12
66793,1,Explicabo,green,497.08,497.08
66793,1,Explicabo,green,497.08,497.08
66793,3,Expedita,green,563.53,1690.59
66793,1,Explicabo,green,497.08,497.08
66793,3,Expedita,green,563.53,1690.59
66793,3,Explicabo,green,497.08,1491.24
66620,3,Deleniti,black,89.34,268.02
06711,1,Deleniti,blue,103.63,103.63
66131,4,Expedita,red,614.76,2459.04
66131,4,Expedita,red,614.76,2459.04
66131,3,Expedita,black,512.3,1536.9
66131,4,Expedita,red,614.76,2459.04
66131,3,Expedita,black,512.3,1536.9
66131,3,Expedita,blue,594.27,1782.8
66131,4,Expedita,red,614.76,2459.04
66131,3,Expedita,black,512.3,1536.9
66131,3,Expedita,blue,594.27,1782.8
